#{"t_start": 1686131677.2304184, "env_id": null}
r,l,t
-0.9934,67,2.169317
-0.9956,45,2.26233
-0.9895,106,2.492763
-0.9928,73,2.674697
-0.9856,145,3.000162
-0.9915,86,3.172699
-0.9858,143,3.484865
-0.9956,45,3.577617
-0.9946,55,3.698295
-0.9841,160,4.056614
-0.9871,130,4.318564
-0.9897,104,4.5239
-0.982,181,4.875512
-0.9891,110,5.095773
-0.9924,77,5.244792
-0.9935,66,5.376697
-0.9891,110,5.5946
-0.9918,83,5.754683
-0.9752,249,6.300198
-0.9956,45,7.855973
-0.9874,127,8.235415
-0.9781,220,8.722216
-0.9935,66,8.864835
-0.9891,110,9.095763
-0.9911,90,9.285804
-0.9937,64,9.422997
-0.9905,96,9.652822
-0.9933,68,9.812661
-0.9935,66,9.964468
-0.9732,269,10.571491
-0.9851,150,10.893612
-0.9845,156,11.28157
-0.9901,100,11.500986
-0.9959,42,11.59473
-0.9893,108,11.821977
-0.9852,149,12.146624
-0.988,121,12.400482
-0.9879,122,13.995571
-0.9944,57,14.114149
-0.9829,172,14.486205
-0.9647,354,15.249435
-0.9872,129,15.528212
-0.9865,136,15.841427
-0.9929,72,16.030921
-0.9914,87,16.251331
-0.9728,273,17.111052
-0.9946,55,17.294411
-0.9858,143,17.773621
-0.9686,315,18.790993
-0.9884,117,19.064161
-0.9803,198,20.845233
-0.9791,210,21.281187
-0.9858,143,21.600968
-0.9708,293,22.235907
-0.9769,232,22.72413
-0.9922,79,22.902653
-0.9808,193,23.326299
-0.9845,156,23.675664
-0.9737,264,24.310252
-0.9932,69,24.444414
-0.9759,242,26.103567
-0.9697,304,26.759528
-0.9792,209,27.178509
-0.9879,122,27.417011
-0.9789,212,27.891773
-0.9762,239,28.408604
-0.9777,224,28.855993
-0.9681,320,29.504842
-0.9835,166,29.834489
-0.9916,85,30.000735
-0.9784,217,31.680531
-0.9906,95,31.881521
-0.987,131,32.140369
-0.9846,155,32.44371
-0.9775,226,32.890516
-0.9877,124,33.147826
-0.9639,362,33.866404
-0.9443,558,35.006153
-0.9574,427,37.107668
-0.9836,165,37.430989
-0.9494,507,38.47568
-0.9744,257,38.975443
-0.9733,268,39.553227
-0.9871,130,39.801307
-0.9841,160,40.118237
-0.9623,378,40.862589
-0.9733,268,42.581087
-0.9682,319,43.203495
-0.9543,458,44.184314
-0.9737,264,44.697941
-0.9718,283,45.251235
-0.9608,393,46.029131
-0.9719,282,47.770941
-0.9564,437,48.704256
-0.9664,337,49.357076
-0.9835,166,49.674519
-0.9538,463,50.570583
-0.9521,480,51.516248
-0.9634,367,53.459642
-0.9592,409,54.283373
-0.9155,846,55.978979
-0.9524,477,58.197827
-0.9783,218,58.667154
-0.9771,230,59.155787
-0.9564,437,60.026588
-0.7157,2844,67.594295
-0.9236,765,70.378874
-0.9267,734,71.874807
-0.96,401,72.689489
-0.7507,2494,78.960202
-0.983,171,80.580155
-0.9711,290,81.148012
-0.9684,317,81.770543
-0.9563,438,82.609802
-0.9763,238,83.106537
-0.6405,3596,93.319664
-0.9694,307,93.955498
-0.9518,483,94.922092
-0.9441,560,97.202824
-0.9923,78,97.355552
-0.962,381,98.204333
-0.9639,362,98.922352
-0.9524,477,99.979239
-0.9696,305,100.563607
-0.9794,207,100.95462
-0.9738,263,102.71132
-0.9552,449,103.581955
-0.9457,544,104.679473
-0.9577,424,105.510792
-0.9556,445,107.578395
-0.9828,173,107.940808
-0.9659,342,108.612545
-0.9579,422,109.427633
-0.9682,319,110.11041
-0.9595,406,110.943838
-0.9572,429,113.059574
-0.9771,230,113.568231
-0.9493,508,114.655333
-0.7961,2040,120.352602
-0.9765,236,120.871112
-0.9584,417,121.709141
-0.9664,337,122.424949
-0.9808,193,122.81059
-0.9602,399,124.884309
-0.9749,252,125.406793
-0.9755,246,125.944303
-0.9885,116,126.178675
-0.963,371,126.916548
-0.9533,468,127.896902
-0.9788,213,128.342127
-0.9665,336,130.379051
-0.8957,1044,132.58073
-0.9568,433,133.564628
-0.9627,374,135.893705
-0.9776,225,136.458957
-0.9749,252,136.966976
-0.9763,238,137.422439
-0.9734,267,137.942276
-0.9719,282,138.534099
-0.9434,567,139.68322
-0.9642,359,141.585604
-0.9752,249,142.122875
-0.963,371,142.959776
-0.9687,314,143.729366
-0.9778,223,144.161985
-0.9794,207,144.550569
-0.9821,180,144.916008
-0.9861,140,145.189526
