#{"t_start": 1686134838.372299, "env_id": null}
r,l,t
-0.828506,8,0.160434
-0.92564,9,0.18991
-0.925813,9,0.22059
-0.925582,9,0.253495
-0.925517,9,0.283087
-0.925559,9,0.31386
-0.925459,9,0.34279
-0.925532,9,0.371426
-0.925475,9,0.402761
-0.925461,9,0.432299
-0.925394,9,0.463108
-0.925357,9,0.494544
-0.925312,9,0.525143
-0.925578,9,0.55685
-0.925694,9,0.588237
-0.925449,9,0.623553
-0.925473,9,0.665546
-0.925433,9,0.702673
-0.925331,9,0.737848
-0.92543,9,0.781538
-0.925434,9,0.82571
-0.925551,9,0.868022
-0.925587,9,0.903333
-0.925533,9,0.934782
-0.925351,9,0.966015
-0.925519,9,0.996198
-0.925552,9,1.029107
-0.925579,9,1.063035
-0.925465,9,1.095154
-0.925502,9,1.126323
-0.925501,9,1.156488
-0.925589,9,1.187647
-0.925552,9,1.217274
-0.925497,9,1.246703
-0.925471,9,1.275569
-0.925538,9,1.304195
-0.925446,9,1.334948
-0.925605,9,1.363702
-0.925598,9,1.39291
-0.926254,9,1.42372
-0.925471,9,1.453296
-0.925479,9,1.483762
-0.925566,9,1.514023
-0.925518,9,1.543957
-0.925477,9,1.573662
-0.925403,9,1.604046
-0.925532,9,1.634423
-0.925394,9,1.664849
-0.925507,9,1.694656
-0.925365,9,1.7258
-0.925592,9,1.756283
-0.925433,9,1.786228
-0.925594,9,1.816324
-0.925572,9,1.845473
-0.925743,9,1.875556
-0.925475,9,1.920661
-0.925428,9,1.95063
-0.92588,9,1.97983
-0.925522,9,2.009866
-0.925487,9,2.042307
-0.925531,9,2.073619
-0.925584,9,2.105863
-0.925558,9,2.140569
-0.925596,9,2.172255
-0.925596,9,2.206196
-0.925637,9,2.242103
-0.925575,9,2.2796
-0.925561,9,2.312645
-0.925533,9,2.347438
-0.925553,9,2.380548
-0.925537,9,2.416848
-0.925387,9,2.44798
-0.925505,9,2.478276
-0.925787,9,2.510091
-0.925393,9,2.54059
-0.925422,9,2.570436
-0.925554,9,2.600057
-0.925689,9,2.646294
-0.925487,9,2.685959
-0.925407,9,2.723039
-0.925477,9,2.761989
-0.925344,9,2.791385
-0.925493,9,2.820041
-0.92554,9,2.849519
-0.925444,9,2.879801
-0.925851,9,2.925005
-0.925591,9,2.954802
-0.925587,9,2.989238
-0.925559,9,3.020125
-0.925454,9,3.049582
-0.925759,9,3.081334
-0.925523,9,3.110697
-0.925436,9,3.14103
-0.925455,9,3.171792
-0.925468,9,3.201489
-0.925506,9,3.231178
-0.925506,9,3.260989
-0.925363,9,3.291779
-0.925435,9,3.323896
-0.925466,9,3.354922
-0.926002,9,3.384566
-0.925443,9,3.415865
-0.92584,9,3.445495
-0.925448,9,3.477145
-0.925358,9,3.512219
-0.925447,9,3.545773
-0.925509,9,3.575426
-0.92571,9,3.605186
-0.925496,9,3.636271
-0.925544,9,3.667044
-0.925558,9,3.697309
-0.925526,9,3.727904
-0.925537,9,3.75993
-0.925584,9,3.791336
-0.925741,9,3.820844
-0.925902,9,3.851651
-0.925452,9,3.8819
-0.92557,9,3.911785
-0.925524,9,3.941487
-0.925591,9,3.970495
-0.925516,9,4.000846
-0.925438,9,4.031176
-0.925485,9,4.060865
-0.925419,9,4.090174
-0.925524,9,4.120226
-0.925487,9,4.149296
-0.926018,9,4.178651
-0.925567,9,4.208129
-0.925485,9,4.23764
-0.925484,9,4.267356
-0.925474,9,4.298912
-0.925506,9,4.330846
-0.925432,9,4.362649
-0.925385,9,4.39282
-0.925503,9,4.4238
-0.925503,9,4.452772
-0.925492,9,4.482193
-0.925696,9,4.512711
-0.925561,9,4.542503
-0.925263,9,4.571476
-0.925542,9,4.601616
-0.925429,9,4.630887
-0.925387,9,4.660486
-0.926407,9,4.690588
-0.925511,9,4.720298
-0.925408,9,4.749046
-0.925484,9,4.778509
-0.925451,9,4.807163
-0.92541,9,4.836462
-0.925521,9,4.865263
-0.925535,9,4.895201
-0.925552,9,4.938105
-0.925523,9,4.969869
-0.925496,9,5.002843
-0.925531,9,5.034564
-0.925544,9,5.064455
-0.925394,9,5.094418
