#{"t_start": 1685758169.1238089, "env_id": null}
r,l,t
-495213.609493,11,2.512771
-498654.832642,3,2.746074
-430329.422607,21,4.846253
-497905.964478,4,5.245499
-499377.06366,2,5.462535
-499352.316895,2,5.645588
-499337.005188,2,5.846231
-499341.833008,2,6.045788
-499340.531067,2,6.245798
-499330.104248,2,6.446131
-499324.485962,2,6.629393
-499317.746582,2,6.812429
-499309.641174,2,7.028964
-497711.321106,4,7.379222
-498564.109863,3,7.679006
-497660.457703,4,8.046431
-498517.835449,3,8.34565
-496830.923828,5,8.86287
-498634.804932,3,9.112057
-498651.290894,3,9.428852
-497893.310791,4,9.846051
-498653.664917,3,10.112342
-498671.930115,3,10.379587
-499356.756348,2,10.579038
-499360.217468,2,10.812512
-498658.105774,3,11.062211
-498679.566162,3,11.329304
-499343.51062,2,11.512337
-499340.473267,2,11.679628
-499338.165466,2,11.878823
-499331.642578,2,12.112477
-499332.705811,2,12.313391
-499308.271545,2,12.512264
-499344.479431,2,12.729136
-499312.150024,2,12.912812
-499290.818359,2,13.079784
-499287.522278,2,13.262057
-499291.735046,2,13.462205
-499303.742065,2,13.679429
-499291.521545,2,13.879281
-499279.037231,2,14.062877
-499277.149719,2,14.245973
-499279.077087,2,14.446019
-499271.56012,2,14.629037
-499282.637695,2,14.829664
-499280.255615,2,15.012159
-499284.175537,2,15.179109
-499302.401184,2,15.379076
-499282.532837,2,15.579011
-499317.363403,2,15.812905
-499302.662903,2,16.012937
-499281.912903,2,16.17945
-499310.622131,2,16.378701
-499302.102173,2,16.579284
-499310.187317,2,16.812867
-499292.957336,2,17.029037
-499301.649536,2,17.229063
-499298.898682,2,17.411937
-499291.490356,2,17.611938
-498381.551147,3,17.845082
-490613.306824,8,18.612398
-497119.747498,4,18.962596
-498499.378784,3,19.229137
-498544.0495,3,19.462306
-499390.72937,2,19.679206
-498695.129822,3,19.928715
-499334.636292,2,20.145819
-498522.112366,3,20.412126
-498743.925049,3,20.712232
-498874.311523,3,20.978892
-498910.282715,3,21.245972
-499394.057129,2,21.462142
-499363.359253,2,21.679476
-499347.137634,2,21.912469
-499307.492493,2,22.128701
-498580.656372,3,22.378374
-498523.160034,3,22.644999
-498436.194275,3,22.878839
-498296.775024,3,23.145387
-498345.628296,3,23.445988
-498591.316772,3,23.729362
-498541.280518,3,24.012815
-498448.868774,3,24.27846
-498566.593018,3,24.545904
-498377.527405,3,24.828854
-498380.201233,3,25.145939
-497144.418884,4,25.478874
-497758.829468,4,25.84553
-498042.98999,4,26.228986
-498174.974915,4,26.628637
-498019.385498,4,27.012916
-497238.063538,6,27.54514
-498649.81781,3,27.845601
-498645.126282,3,28.14585
-498502.438232,3,28.37838
-499307.813599,2,28.613283
-498406.491943,3,28.845852
-497676.165283,4,29.228924
-497796.284241,4,29.579094
-497976.819214,4,29.979317
-498747.691711,3,30.262212
-499430.67572,2,30.479337
-499439.860596,2,30.711879
-498166.541382,4,31.062145
-498236.447815,4,31.429183
-498928.422241,3,31.72917
-498994.121765,3,31.979211
-498925.395508,3,32.245784
-498971.656799,3,32.545903
-498942.703674,3,32.828812
-498938.269714,3,33.062353
-498336.517883,4,33.461812
-498935.294067,3,33.745776
-498985.090973,3,34.045873
-499437.82196,2,34.2621
-499424.724426,2,34.478736
-499417.416565,2,34.662661
-499400.987793,2,34.845027
-499384.560181,2,35.02844
-499366.523621,2,35.212615
-499368.66272,2,35.378471
-499360.134827,2,35.562634
-499359.357788,2,35.745933
-499349.20166,2,35.928904
-499341.120728,2,36.11225
-498556.530396,3,36.362112
-498591.369568,3,36.612026
-499347.921021,2,36.828821
-498593.441345,3,37.145135
-496345.846313,5,37.578446
-498407.279175,3,37.879308
-494553.000488,6,38.445104
