#{"t_start": 1685758064.7930977, "env_id": null}
r,l,t
-496055.819275,8,2.262627
-499410.826538,2,2.460867
-499409.5755,2,2.644595
-499391.058411,2,2.810876
-499388.438904,2,2.994346
-499379.626953,2,3.177524
-499378.104187,2,3.360999
-499367.021484,2,3.561771
-498710.941467,3,3.844298
-498713.86499,3,4.144389
-497278.365967,5,4.661128
-499416.535461,2,4.877694
-499390.612305,2,5.061231
-499380.937866,2,5.261658
-499384.571655,2,5.444692
-499370.462585,2,5.611327
-499364.683716,2,5.810687
-498736.365051,3,6.094643
-486351.570618,13,7.377897
-496700.166199,6,7.943977
-498699.772766,3,8.261387
-498748.469177,3,8.560823
-498695.234863,3,8.84409
-498793.403931,3,9.128016
-498824.698486,3,9.394747
-498870.17041,3,9.711557
-498791.03064,3,9.994167
-498692.842407,3,10.261489
-498731.63562,3,10.511124
-498632.744629,3,10.760534
-498625.329651,3,11.01058
-498650.057129,3,11.277903
-498724.427612,3,11.561073
-498669.940247,3,11.860747
-498697.631226,3,12.160743
-498604.464661,3,12.445452
-498674.513245,3,12.711028
-498665.042114,3,12.977942
-498541.24408,3,13.261337
-498577.319214,3,13.511151
-498664.01593,3,13.811215
-498714.674988,3,14.077688
-498770.553711,3,14.361361
-498010.349976,4,14.694842
-497779.851807,4,15.060981
-497339.030518,4,15.394643
-498436.169128,3,15.711604
-498397.077881,3,15.961251
-498351.535461,3,16.211053
-499335.559143,2,16.444265
-499350.450378,2,16.661224
-498515.932556,3,16.977599
-498519.902405,3,17.278199
-497590.096497,4,17.61096
-495594.260254,5,18.095764
-491815.821472,6,18.677675
-491530.020508,7,19.344692
-497336.515991,4,19.7111
-498379.260254,3,19.961119
-498410.620789,3,20.244611
-496173.135376,5,20.761072
-498568.110901,3,21.060854
-497410.625244,4,21.394076
-498483.760681,3,21.644943
-498459.714172,3,21.878157
-498451.638672,3,22.110796
-498507.968872,3,22.444951
-498553.511597,3,22.744396
-496801.358582,5,23.260833
-495983.273193,7,23.943856
-496652.786255,6,24.544186
-497887.570801,5,24.994778
-495811.198181,7,25.694439
-495454.127258,8,26.444898
-494842.518555,7,27.16258
-497943.607849,4,27.560768
-498671.783325,3,27.844056
-498674.961487,3,28.144896
-499356.423645,2,28.344339
-499333.574829,2,28.543952
-499339.574463,2,28.744626
-499340.893677,2,28.944419
-499347.402893,2,29.1447
-499308.524536,2,29.310749
-499304.284058,2,29.493937
-499298.361816,2,29.677904
-499294.31604,2,29.861352
-499291.003113,2,30.044332
-499289.441956,2,30.210895
-499291.704163,2,30.394457
-499304.850708,2,30.594041
-499313.574097,2,30.794816
-499292.038208,2,30.977416
-499303.9823,2,31.194276
-496432.299072,5,31.64394
-498467.116699,3,31.893712
-499298.264526,2,32.077543
-499293.082886,2,32.261097
-499301.832458,2,32.460958
-498499.497498,3,32.777903
-490030.553223,9,33.643991
-497838.163086,4,33.977932
-497831.631042,4,34.344466
-497860.523193,4,34.677007
-498729.826172,3,34.911339
-498755.866516,3,35.160415
-499409.591919,2,35.377942
-499396.062561,2,35.577523
-499394.274719,2,35.761085
-499383.071472,2,35.961447
-499390.720459,2,36.16069
-499386.939087,2,36.377293
-497056.885742,6,36.994035
-498650.50824,3,37.31055
-492917.987366,9,38.24447
-499397.255127,2,38.460885
-499399.532593,2,38.678174
-499388.194031,2,38.877122
-498186.514465,4,39.244218
-498647.743225,3,39.544161
-499312.359619,2,39.761305
-499268.938232,2,39.960899
-499273.506348,2,40.177086
-498415.448914,3,40.494163
-497614.72345,4,40.894049
-498091.68335,4,41.244283
-498493.072083,3,41.560694
-498493.268738,3,41.877987
-498642.604004,3,42.177272
-498794.848145,3,42.461144
-498752.315674,3,42.744596
-498813.592712,3,43.010947
-498792.197815,3,43.276927
-498830.048828,3,43.511157
-499464.044617,2,43.744547
-499459.954956,2,43.960434
-499454.059082,2,44.177915
-499460.920532,2,44.393873
-499459.619202,2,44.593855
-499446.024414,2,44.811257
-499433.320312,2,45.010821
-499437.236877,2,45.243782
-499428.739685,2,45.444267
-498784.867615,3,45.677385
-498812.034546,3,45.911159
-498808.445801,3,46.177644
-499416.349182,2,46.394182
-499405.593872,2,46.594203
-498779.140747,3,46.910302
-498743.422302,3,47.160569
-499395.023926,2,47.360935
-498771.635864,3,47.677901
-498772.804199,3,47.960919
-499383.844543,2,48.144501
-499368.262451,2,48.31082
-499365.062134,2,48.543972
-498693.327698,3,48.843966
-498659.712585,3,49.077638
-498640.76825,3,49.344562
-498658.381958,3,49.644198
-498661.415527,3,49.910432
-497831.695129,4,50.352662
