#{"t_start": 1686132710.153431, "env_id": null}
r,l,t
-0.9901,100,0.505683
-0.9893,108,1.235588
-0.9914,87,1.567591
-0.9927,74,1.816952
-0.9882,119,2.274223
-0.9886,115,2.66724
-0.9892,109,3.022894
-0.9932,69,3.244818
-0.9942,59,3.439817
-0.9947,54,3.668576
-0.9939,62,3.927698
-0.9889,112,4.28962
-0.9938,63,4.49387
-0.995,51,4.656905
-0.9944,57,4.844059
-0.9945,56,5.02486
-0.9863,138,5.468079
-0.994,61,5.663657
-0.9953,48,5.820249
-0.9916,85,6.114521
-0.9911,90,6.408654
-0.9877,124,6.839032
-0.9937,64,7.055306
-0.9903,98,7.371461
-0.99,101,8.195154
-0.9928,73,8.516196
-0.9885,116,9.744375
-0.9893,108,10.161851
-0.9891,110,10.5298
-0.9929,72,10.770262
-0.9889,112,11.140902
-0.9952,49,11.304826
-0.9858,143,11.790976
-0.9912,89,12.093076
-0.989,111,12.484786
-0.9929,72,12.721737
-0.9935,66,12.938523
-0.9905,96,13.290042
-0.9936,65,13.502674
-0.9951,50,13.664244
-0.9816,185,14.274572
-0.995,51,14.439459
-0.9929,72,14.676782
-0.9901,100,15.010293
-0.9941,60,15.20721
-0.9913,88,15.510003
-0.9868,133,16.173307
-0.9868,133,16.635172
-0.9873,128,17.095054
-0.9873,128,17.542247
-0.9892,109,17.925899
-0.9918,83,18.225958
-0.9948,53,18.403362
-0.9787,214,19.140384
-0.9953,48,19.324908
-0.9758,243,20.113174
-0.995,51,20.278876
-0.9943,58,20.473564
-0.9903,98,20.786156
-0.9948,53,20.958167
-0.9884,117,21.335266
-0.9873,128,21.744126
-0.9944,57,21.930955
-0.9832,169,22.480877
-0.991,91,22.783304
-0.9755,246,23.797131
-0.9903,98,24.129143
-0.9857,144,24.600195
-0.9942,59,24.791503
-0.989,111,25.14714
-0.9843,158,25.656672
-0.9795,206,26.321651
-0.982,181,27.056412
-0.9889,112,27.418713
-0.9924,77,27.666805
-0.9905,96,27.976726
-0.9888,113,28.33936
-0.9935,66,28.550565
-0.9829,172,29.104023
-0.9712,289,30.260581
-0.9913,88,30.553066
-0.9699,302,31.638153
-0.9948,53,31.815264
-0.9615,386,33.05767
-0.9761,240,33.865213
-0.9829,172,34.480069
-0.9546,455,35.930861
-0.9725,276,36.811955
-0.9922,79,37.430002
-0.9901,100,37.755179
-0.9733,268,38.681685
-0.9849,152,39.171937
-0.9815,186,39.766633
-0.9832,169,40.302901
-0.9897,104,40.637568
-0.9832,169,41.185158
-0.9825,176,41.810905
-0.9795,206,42.499812
-0.9772,229,43.260883
-0.9783,218,43.975004
-0.9633,368,45.403507
-0.9902,99,45.728632
-0.9824,177,46.295405
-0.9917,84,46.564825
-0.9755,246,47.413312
-0.9784,217,48.171984
-0.9651,350,49.396442
-0.9844,157,49.953901
-0.9904,97,50.26434
-0.9863,138,50.712951
-0.982,181,51.493736
-0.9742,259,52.466615
-0.9862,139,52.91901
-0.9863,138,53.363475
-0.9691,310,54.355543
-0.9736,265,55.201936
-0.9782,219,55.90113
-0.9775,226,56.626948
-0.9857,144,57.086258
-0.9704,297,58.039855
-0.9653,348,59.37834
-0.9868,133,59.811993
-0.982,181,60.395654
-0.9632,369,64.513899
-0.9853,148,66.904219
-0.9683,318,68.328418
-0.9804,197,69.086094
-0.9789,212,69.885344
-0.9741,260,71.06958
-0.9846,155,71.610788
-0.9847,154,72.19855
-0.9872,129,72.650839
-0.9723,278,73.66662
-0.97,301,74.69555
-0.9799,202,75.394579
-0.9544,457,76.870561
-0.9901,100,77.218323
-0.9187,814,80.938214
-0.9611,390,82.640882
-0.9909,92,82.967257
-0.9929,72,83.47232
-0.9565,436,84.964752
-0.9912,89,85.285253
-0.9611,390,86.851785
-0.9774,227,87.772887
-0.9543,458,89.384643
-0.9818,183,90.011212
-0.9674,327,91.10865
-0.9657,344,92.404807
-0.9785,216,93.118046
-0.9416,585,95.472803
-0.959,411,96.850742
-0.9681,320,98.044791
-0.9893,108,98.507385
-0.9872,129,99.105223
-0.9822,179,99.814791
-0.9088,913,103.999123
-0.9855,146,104.564457
-0.9778,223,105.444558
-0.9361,640,108.035104
-0.9657,344,109.24609
-0.9777,224,110.037082
-0.9898,103,110.413132
-0.9855,146,111.155496
-0.987,131,111.644494
-0.9887,114,112.089335
-0.9851,150,112.610483
-0.9581,420,114.116631
-0.9845,156,114.701621
-0.9733,268,115.65525
-0.9648,353,116.885741
-0.9791,210,117.786349
-0.99,101,118.191195
-0.978,221,119.399301
-0.9822,179,120.027689
-0.9829,172,120.631991
-0.9445,556,122.90454
-0.9852,149,123.37716
-0.9786,215,124.051213
-0.9663,338,125.261521
-0.9827,174,125.938595
-0.9788,213,126.939082
-0.9843,158,127.456913
-0.9574,427,128.797261
-0.9725,276,129.659455
-0.9856,145,130.115438
-0.9527,474,131.704722
-0.9528,473,133.396167
-0.9758,243,134.187602
-0.9643,358,135.318875
-0.9194,807,137.975085
-0.9811,190,138.574404
-0.9842,159,139.071749
-0.9593,408,140.548221
-0.9912,89,140.834872
-0.9843,158,141.390706
-0.9879,122,141.805617
-0.985,151,142.329191
-0.964,361,143.621864
-0.9867,134,144.069834
-0.9866,135,144.51592
-0.9451,550,146.251221
-0.9685,316,147.465488
-0.957,431,148.832566
-0.9747,254,149.628299
-0.9845,156,150.11552
-0.9731,270,150.960525
-0.9411,590,152.830381
-0.9702,299,153.965413
-0.9288,713,156.327423
-0.9705,296,157.268075
-0.9808,193,157.874623
-0.9812,189,158.478613
-0.9588,413,159.8062
-0.9514,487,161.556598
-0.9843,158,162.055309
-0.9813,188,162.642058
-0.9872,129,163.046653
-0.9885,116,163.409393
-0.9737,264,164.244615
-0.9562,439,165.712178
-0.9567,434,167.396138
-0.9444,557,169.187103
-0.9519,482,170.704483
-0.9888,113,171.060871
-0.921,791,173.528387
-0.9714,287,174.639709
-0.9876,125,175.039728
-0.9852,149,175.512892
-0.9873,128,175.913389
-0.9875,126,176.305747
-0.9717,284,177.193398
-0.9855,146,177.650651
-0.9248,753,180.078302
-0.9875,126,180.583826
-0.9815,186,182.26789
-0.9844,157,182.982939
-0.9724,277,184.107126
-0.9691,310,185.482607
-0.9849,152,186.077055
-0.9858,143,186.633865
-0.9868,133,187.137806
-0.9896,105,187.497165
-0.99,101,187.869167
-0.9739,262,188.705684
-0.9888,113,189.064568
-0.9327,674,191.409919
-0.9755,246,192.182685
-0.9773,228,192.975049
-0.9722,279,193.888197
-0.942,581,195.73742
-0.9892,109,196.085334
-0.9772,229,197.009852
-0.9612,389,198.356823
-0.9388,613,200.382985
-0.9385,616,202.563633
-0.9765,236,203.30373
-0.9564,437,204.91152
-0.9846,155,205.393241
-0.9569,432,206.821109
-0.9763,238,207.633356
-0.9606,395,208.993396
-0.9819,182,209.597152
-0.9449,552,211.699566
-0.9393,608,213.627891
-0.9757,244,214.393385
-0.9767,234,215.133432
-0.9389,612,217.328255
-0.9763,238,218.381879
-0.9421,580,220.224639
-0.9583,418,221.524905
-0.9694,307,222.485058
-0.9718,283,223.373129
-0.9618,383,224.775606
-0.9796,205,225.434498
-0.9384,617,227.362074
-0.9481,520,229.029624
-0.9232,769,231.662968
-0.9651,350,232.772064
-0.4707,5294,250.943385
-0.9365,636,253.150627
-0.9782,219,253.834644
-0.9606,395,255.067929
-0.9844,157,255.568354
-0.9738,263,256.413654
-0.9361,640,258.427624
-0.9385,616,260.563605
-0.9723,278,261.432908
-0.9578,423,262.82419
-0.9788,213,263.538228
-0.9608,393,264.796801
-0.9823,178,265.562891
-0.9396,605,267.609736
-0.9526,475,269.211567
-0.972,281,270.171709
-0.9632,369,271.337463
-0.9766,235,272.126568
-0.9013,988,275.611108
-0.9207,794,278.249945
-0.9494,507,280.169187
-0.96,401,281.451823
-0.9387,614,283.438517
-0.9076,925,286.555527
-0.9409,592,288.478602
-0.9695,306,289.498907
-0.9522,479,291.116131
-0.9808,193,291.77078
-0.9614,387,293.000485
-0.9824,177,293.763858
-0.9316,685,295.942324
-0.9827,174,296.484895
-0.9713,288,297.424183
-0.9621,380,298.713946
-0.9341,660,301.818914
-0.9722,279,302.705602
-0.9782,219,303.419563
-0.9193,808,306.211886
-0.979,211,306.899463
-0.9606,395,308.567042
-0.9844,157,309.102628
-0.9752,249,309.94402
-0.9681,320,311.009108
-0.99,101,311.334149
-0.962,381,312.526904
-0.9789,212,313.193238
-0.9767,234,313.949385
-0.964,361,315.279344
-0.9488,513,316.978546
-0.9682,319,318.069492
-0.9789,212,318.797537
-0.9692,309,319.80229
-0.938,621,321.947629
-0.9365,636,324.087281
-0.9754,247,324.890862
-0.9836,165,325.426555
-0.9547,454,326.925113
-0.9472,529,328.908289
-0.9691,310,329.985441
-0.9608,393,331.368594
-0.9412,589,333.345058
-0.9538,463,334.824855
-0.9823,178,335.398469
-0.9782,219,336.412466
-0.9786,215,337.124462
-0.9333,668,339.380974
-0.9133,868,342.168626
-0.948,521,344.020617
-0.9516,485,345.529546
-0.8534,1467,350.447868
-0.9734,267,351.297949
-0.9683,318,352.339218
-0.9752,249,353.17945
-0.5492,4509,368.482755
-0.9025,976,371.991429
-0.9293,708,374.338983
-0.9722,279,375.284621
-0.9559,442,376.682705
-0.9716,285,377.776226
-0.9645,356,378.92262
-0.9659,342,380.002973
-0.9792,209,380.658079
-0.9658,343,381.732072
-0.9772,229,382.443517
-0.9835,166,382.959405
-0.978,221,383.653195
-0.9345,656,385.901391
-0.9494,507,387.559684
-0.982,181,388.395451
-0.937,631,390.394676
-0.9676,325,391.660566
-0.9795,206,392.335497
-0.9423,578,394.295654
-0.9745,256,395.156496
-0.9662,339,396.239481
-0.9606,395,397.564009
-0.9667,334,398.811791
-0.9185,816,401.375123
-0.9672,329,402.400032
-0.9623,378,403.580836
-0.9554,447,405.1721
-0.9652,349,406.264469
-0.9369,632,408.274871
-0.9657,344,409.371162
-0.9616,385,410.572601
-0.9844,157,411.06227
-0.9839,162,411.765652
-0.9885,116,412.127819
-0.9434,567,413.909526
-0.9316,685,416.042621
-0.9515,486,417.555639
-0.9521,480,419.271297
-0.9158,843,422.208017
-0.9593,408,423.496388
-0.9817,184,424.073611
-0.9587,414,425.956423
-0.9775,226,427.199324
-0.9821,180,427.824223
-0.9787,214,428.581285
-0.9838,163,429.161191
-0.9498,503,430.871023
-0.9764,237,431.609451
-0.9301,700,434.014218
-0.9702,299,434.943902
-0.9681,320,435.939472
-0.974,261,436.752451
-0.9604,397,437.999812
-0.9338,663,440.300714
-0.975,251,441.087725
-0.9484,517,442.701182
-0.9586,415,444.130728
-0.9169,832,446.921508
-0.8942,1059,450.260954
-0.9387,614,452.177745
-0.9731,270,453.269324
-0.9845,156,453.770534
-0.9677,324,454.789365
-0.9762,239,455.534524
-0.9796,205,456.174889
-0.9731,270,457.108993
-0.9772,229,457.819
-0.9929,72,458.040797
-0.9757,244,458.80577
-0.959,411,460.296117
-0.9145,856,462.972337
-0.9426,575,464.763229
-0.9732,269,465.600024
-0.9366,635,467.790861
-0.937,631,469.763653
-0.8568,1433,474.470009
-0.9516,485,475.987296
-0.9694,307,476.941784
-0.9582,419,478.245123
-0.9327,674,480.569364
-0.9823,178,481.500612
-0.9684,317,482.518523
-0.9299,702,484.761488
-0.9186,815,487.53538
-0.9642,359,488.662627
-0.8751,1250,492.598138
-0.9128,873,495.536948
-0.9733,268,496.376378
-0.9648,353,497.474702
-0.9705,296,498.396216
-0.9814,187,498.982945
-0.949,511,500.858768
-0.9268,733,503.223261
-0.9823,178,503.775554
-0.9849,152,504.256019
-0.9275,726,506.727127
-0.9808,193,507.341746
-0.9641,360,508.480166
-0.9634,367,509.623778
-0.9706,295,510.552769
-0.9582,419,511.874854
-0.9849,152,512.364521
-0.9627,374,513.737395
-0.9524,477,515.275631
-0.9795,206,515.928611
-0.9875,126,516.323843
-0.9171,830,518.913397
-0.9098,903,521.947334
-0.9571,430,523.289133
-0.9709,292,524.207991
-0.8783,1218,528.217012
-0.9636,365,529.360175
-0.9618,383,530.559031
-0.9505,496,532.11713
-0.9695,306,533.27494
-0.9578,423,534.600496
-0.9469,532,536.263642
-0.9753,248,537.042478
-0.9826,175,537.587047
-0.9517,484,539.094325
-0.944,561,541.376702
-0.9499,502,542.988653
-0.9751,250,543.770463
-0.95,501,545.338618
-0.9607,394,546.797763
-0.9464,537,548.487018
-0.972,281,549.36012
-0.967,331,550.395672
-0.9484,517,552.011103
-0.9334,667,554.308471
-0.9104,897,557.110967
-0.9853,148,557.572251
-0.9586,415,558.863668
-0.9768,233,559.79542
-0.9828,173,560.33466
-0.9711,290,561.252685
-0.9687,314,562.232657
-0.9675,326,563.27368
-0.9594,407,564.543689
-0.9708,293,565.461844
-0.9506,495,567.211711
-0.9885,116,567.583583
-0.9587,414,568.873676
-0.9667,334,569.914578
-0.9621,380,571.122642
-0.969,311,572.100744
-0.9609,392,573.529855
-0.9644,357,574.665496
-0.946,541,576.356899
-0.9808,193,576.979691
-0.9609,392,578.202403
-0.9783,218,578.896388
-0.9813,188,579.479933
-0.9456,545,581.384004
-0.9821,180,581.949313
-0.9787,214,582.613608
-0.9642,359,583.736492
-0.9557,444,585.119405
-0.9693,308,586.07843
-0.9821,180,586.842121
-0.9251,750,589.189123
-0.9675,326,590.204696
-0.9766,235,590.931442
-0.9753,248,591.70272
-0.9808,193,592.30515
-0.9826,175,593.053753
-0.9801,200,593.692591
-0.948,521,595.318385
-0.9522,479,596.805436
-0.9475,526,598.45326
-0.9804,197,599.073018
-0.9741,260,600.094232
-0.9849,152,600.583472
-0.978,221,601.725651
-0.9668,333,602.807702
-0.9705,296,603.752792
-0.9637,364,604.887234
-0.9094,907,607.942599
-0.9921,80,608.19252
-0.9664,337,609.251544
-0.9897,104,609.582828
-0.9582,419,610.894904
-0.9906,95,611.194006
-0.972,281,612.073496
-0.9856,145,612.526579
-0.9663,338,613.781794
-0.9895,106,614.12281
-0.9843,158,614.621961
-0.9781,220,615.315159
-0.9945,56,615.489105
-0.9868,133,615.914756
-0.9677,324,616.926943
-0.9547,454,618.344164
-0.9693,308,619.303906
-0.9653,348,620.596904
-0.9623,378,621.782183
-0.9517,484,623.290364
-0.9789,212,623.954735
-0.9636,365,625.119436
-0.9079,922,628.243917
-0.9675,326,629.253025
-0.9663,338,630.309392
-0.9794,207,630.96031
-0.9693,308,631.921335
-0.9477,524,633.794677
-0.9609,392,635.034259
-0.9632,369,636.182963
-0.9695,306,637.144884
-0.9536,465,638.612632
-0.9435,566,640.610032
-0.8602,1399,645.037281
-0.9243,758,647.727607
-0.9548,453,649.296734
-0.9373,628,651.455205
-0.9681,320,652.457296
-0.962,381,653.84964
-0.9739,262,654.679028
-0.9319,682,656.814804
-0.9304,697,659.035005
-0.9575,426,660.582773
-0.9809,192,661.646865
-0.9801,200,662.343872
-0.9786,215,663.025674
-0.9634,367,664.178941
-0.9407,594,666.032852
-0.9653,348,667.115619
-0.8767,1234,671.206449
-0.9518,483,672.718836
-0.9651,350,673.815343
-0.9485,516,675.635757
-0.9716,285,676.524577
-0.9531,470,677.9982
-0.9784,217,678.673353
-0.9543,458,680.096603
-0.9303,698,682.476262
-0.9408,593,684.326157
-0.9244,757,686.70298
-0.9736,265,687.750328
-0.9301,700,690.114863
-0.9828,173,690.657004
-0.9621,380,691.858372
-0.9545,456,693.301301
-0.9512,489,695.050937
-0.9635,366,696.194526
-0.9528,473,697.663746
-0.9727,274,698.519236
-0.9481,520,700.145219
-0.9554,447,701.768745
-0.9763,238,702.518679
-0.9789,212,703.185789
-0.9728,273,704.035135
-0.9746,255,704.831107
-0.9427,574,706.622422
-0.9541,460,708.346787
-0.9773,228,709.065114
-0.5831,4170,723.206297
-0.9779,222,723.900018
-0.9702,299,724.83924
-0.9466,535,726.937752
-0.977,231,727.780351
-0.9715,286,729.025792
-0.9301,700,731.518671
-0.9556,445,732.96931
-0.9734,267,733.813238
-0.8631,1370,738.295083
-0.9282,719,740.541399
-0.9603,398,741.78016
-0.9232,769,744.391822
-0.9807,194,745.007645
-0.9456,545,746.904199
-0.9299,702,749.414343
-0.9334,667,751.544233
-0.9748,253,752.334888
-0.9805,196,752.951654
-0.9794,207,753.598971
-0.8785,1216,757.668529
-0.982,181,758.229766
-0.9672,329,759.254849
-0.9797,204,759.887541
-0.9181,820,762.653866
-0.9767,234,763.423508
-0.9922,79,763.673571
-0.99,101,763.988641
-0.9936,65,764.190819
-0.3889,6112,784.380477
-0.9599,402,785.641941
-0.9747,254,786.435329
-0.9778,223,787.124872
-0.9849,152,787.597572
-0.9805,196,788.210861
-0.9905,96,788.509139
-0.9798,203,789.167574
-0.9676,325,790.394646
-0.9599,402,791.654544
-0.9844,157,792.157127
-0.9586,415,793.653836
-0.9936,65,793.875713
-0.9861,140,794.315626
-0.9497,504,795.894303
-0.9337,664,798.205305
-0.889,1111,801.821719
-0.9582,419,803.35444
-0.9689,312,804.339385
-0.9789,212,805.004409
-0.966,341,806.063597
-0.9707,294,806.983531
-0.9674,327,808.051483
-0.93,701,810.460671
-0.9594,407,811.770194
-0.8944,1057,815.094778
-0.9418,583,817.138237
-0.9689,312,818.119809
-0.9592,409,819.392478
-0.9746,255,820.196411
-0.9349,652,822.230898
-0.941,591,824.29337
-0.951,491,825.839771
-0.9561,440,827.212534
-0.9479,522,828.845054
-0.9781,220,829.737571
-0.96,401,830.996744
-0.9863,138,831.429247
-0.9759,242,832.186469
-0.9737,264,833.00728
-0.9728,273,833.858624
-0.9511,490,835.385567
-0.9715,286,836.557223
-0.9572,429,837.901958
-0.9706,295,838.817922
-0.9711,290,839.7265
-0.9584,417,841.27265
-0.9576,425,842.614157
-0.9807,194,843.425675
-0.9681,320,844.431241
-0.9682,319,845.428193
-0.9646,355,846.54088
-0.9351,650,848.567704
-0.9729,272,849.413662
-0.9758,243,850.376036
-0.9225,776,852.804166
-0.9799,202,853.432594
-0.9552,449,854.829641
-0.9787,214,855.494785
