#{"t_start": 1686133962.9650786, "env_id": null}
r,l,t
-1.183842,217,2.18143
-1.115828,128,2.407734
-1.089791,116,2.613721
-1.173316,184,2.940448
-1.235221,215,3.330615
-1.103474,141,3.606227
-1.159915,192,3.956925
-1.47134,332,4.548483
-1.222919,204,4.910171
-1.113261,150,5.181365
-1.234324,256,6.625714
-1.296456,241,7.058985
-1.097068,107,7.248057
-1.111897,136,7.487687
-1.102445,126,7.708494
-1.644798,546,8.661598
-1.099155,114,8.864274
-1.111934,130,9.091202
-1.114395,152,9.360815
-1.123614,163,9.654287
-1.500827,398,11.282408
-1.16706,183,11.604878
-1.104179,122,11.824484
-1.185359,195,12.169196
-1.392869,267,12.636774
-1.122326,133,12.870389
-1.183225,223,13.261179
-1.155513,168,13.551917
-1.100336,119,13.761825
-1.253073,251,14.248483
-1.29453,228,14.665536
-1.305185,258,16.327178
-1.080789,94,16.497529
-1.143328,165,16.79737
-1.143073,172,17.121653
-1.107047,116,17.329099
-1.161776,169,17.631523
-1.091494,111,17.833775
-1.400617,337,18.470777
-1.126411,148,18.753684
-1.348252,349,19.398392
-1.099002,119,19.61176
-1.136552,168,20.956562
-1.219481,205,21.464535
-1.19467,185,21.883058
-1.183496,210,22.357861
-1.198765,206,22.80333
-1.219495,228,23.261362
-1.115697,116,23.505776
-1.387189,410,24.359983
-1.240314,215,24.760691
-1.169854,190,26.124431
-1.084365,108,26.3296
-1.241544,245,26.810562
-1.092354,100,26.995646
0.596075,441,27.831409
-1.205351,212,28.220264
-1.104349,118,28.4385
-1.264733,240,28.875409
-1.55761,495,29.75584
-1.206586,208,31.134387
0.842831,189,31.472348
-1.727822,618,32.577632
-1.17439,161,32.861872
-1.211959,216,33.240707
-1.268548,255,33.703007
-1.121874,125,33.921995
0.850596,192,34.257682
0.882119,166,35.502799
-1.315028,393,36.20734
0.935423,90,36.365526
-1.099372,128,36.591726
-1.208781,208,36.955752
-1.191318,184,37.293068
-1.354313,348,37.905031
-1.099817,121,38.116125
-1.212809,203,38.471226
-1.117406,142,38.719405
-1.483938,352,40.280758
-1.205923,209,40.649401
-1.114477,142,40.902887
-1.273557,263,41.367293
-1.109,117,41.572293
