#{"t_start": 1686128520.362313, "env_id": null}
r,l,t
-0.828359,8,0.069422
-0.929638,9,0.107105
-0.930634,9,0.144951
-0.93028,9,0.179985
-0.930753,9,0.214803
-0.93125,9,0.25054
-0.930793,9,0.304343
-0.930795,9,0.396578
-0.931079,9,0.539546
-0.932263,9,0.591936
-0.931932,9,0.640825
-0.931907,9,0.690912
-0.931822,9,0.73269
-0.930614,9,0.774752
-0.930048,9,0.819572
-0.926905,9,0.863669
-0.92765,9,0.906532
-0.929571,9,0.946126
-0.932328,9,0.985621
-0.931316,9,1.02495
-0.932314,9,1.066574
-0.933351,9,1.106834
-0.932898,9,1.144644
-0.932694,9,1.185514
-0.932419,9,1.221206
-0.932283,9,1.255783
-0.931926,9,1.290756
-0.93229,9,1.328012
-0.931853,9,1.363964
-0.932877,9,1.403448
-0.932375,9,1.456113
-0.932599,9,1.49835
-0.931866,9,1.534893
-0.931594,9,1.574459
-0.931137,9,1.610016
-0.931461,9,1.646537
-0.93384,9,1.683203
-0.932737,9,1.719674
-0.931581,9,1.754285
-0.931849,9,1.791173
-0.932634,9,1.82783
-0.932806,9,1.864986
-0.932877,9,1.899014
-0.932939,9,1.935418
-0.933128,9,1.973151
-0.975806,9,2.012461
-0.924251,9,2.048135
-0.923833,9,2.091244
-0.925695,9,2.134347
-0.929309,9,2.174658
-0.931376,9,2.212305
-0.933818,9,2.249484
-0.935419,9,2.285702
-0.935468,9,2.322658
-0.934691,9,2.361973
-0.933501,9,2.407061
-0.932344,9,2.446905
-0.933417,9,2.489835
-0.932937,9,2.534433
-0.929841,9,2.577447
-0.92747,9,2.624764
-0.929531,9,2.669274
-0.933278,9,2.709755
-0.934897,9,2.748604
-0.935284,9,2.789112
-0.93442,9,2.826419
-0.934615,9,2.865129
-0.932997,9,2.902166
-0.931544,9,2.935339
-0.930685,9,2.970677
-0.930216,9,3.002966
-0.929285,9,3.03932
-0.929665,9,3.075298
-0.92933,9,3.109128
-0.930018,9,3.145184
-0.932323,9,3.180286
-0.932032,9,3.214169
-0.931465,9,3.248449
-0.931757,9,3.281862
-0.931465,9,3.317642
-0.932055,9,3.355215
-0.931497,9,3.393205
-0.931667,9,3.430786
-0.931894,9,3.465984
-0.931493,9,3.501703
-0.93215,9,3.53571
-0.932889,9,3.570433
-0.931528,9,3.610511
-0.93068,9,3.648632
-0.930598,9,3.688077
-0.929923,9,3.731479
-0.930016,9,3.774479
-0.930236,9,3.809781
-0.92974,9,3.8458
-0.929861,9,3.877558
-0.929871,9,3.910277
-0.931539,9,3.944216
-0.929702,9,3.979769
-0.930236,9,4.017966
-0.930565,9,4.055015
-0.931116,9,4.091902
-0.932442,9,4.130798
-0.931097,9,4.172103
-0.932342,9,4.20644
-0.933038,9,4.242956
-0.933257,9,4.283723
-0.933999,9,4.320443
-0.932462,9,4.357857
-0.932841,9,4.396843
-0.932055,9,4.434386
-0.932492,9,4.470934
-0.932927,9,4.50751
-0.933688,9,4.545633
-0.931023,9,4.584373
-0.931154,9,4.629512
-0.932281,9,4.665829
-0.931486,9,4.701014
-0.934563,9,4.737258
-0.932991,9,4.774357
-0.932066,9,4.811442
-0.932653,9,4.858706
-0.965956,9,4.949089
-0.927222,9,4.99936
-0.925607,9,5.043265
-0.963394,9,5.082412
-0.973171,9,5.116262
-0.931088,9,5.172488
-0.92384,9,5.207899
-0.927375,9,5.244657
-0.94849,9,5.282057
-0.938438,9,5.313878
-0.928731,9,5.344911
-0.935511,9,5.379463
-0.936559,9,5.412749
-0.933788,9,5.445873
-0.931802,9,5.479282
-0.931355,9,5.513072
-0.931602,9,5.545318
-0.930432,9,5.584085
-0.958689,9,5.62399
-0.927022,9,5.656575
-0.928385,9,5.690124
-0.929663,9,5.725848
-0.929908,9,5.760994
-0.929662,9,5.798484
-0.95719,9,5.840862
-0.92491,9,5.882443
-0.926937,9,5.920838
-0.929835,9,5.955994
-0.931905,9,5.992627
-0.932254,9,6.030173
-0.932308,9,6.069536
-0.933733,9,6.103128
-0.93363,9,6.139934
-0.933098,9,6.172418
-0.931305,9,6.203595
-0.93239,9,6.236675
-0.933578,9,6.271343
-0.975116,9,6.307419
-0.924944,9,6.343707
-0.925085,9,6.382676
-0.927033,9,6.423137
-0.926554,9,6.461156
-0.929109,9,6.499288
-0.945445,9,6.534198
-0.93094,9,6.564836
-0.935108,9,6.597063
-0.933064,9,6.632942
-0.928644,9,6.664963
-0.931015,9,6.696451
-0.932078,9,6.73659
-0.964925,9,6.774227
-0.930531,9,6.810458
-0.940924,9,6.847485
-0.92915,9,6.883894
-0.929844,9,6.922824
-0.931031,9,6.957671
-0.931231,9,6.998451
-0.931212,9,7.038812
-0.930869,9,7.076684
-0.930997,9,7.116921
-0.933003,9,7.15659
-0.931879,9,7.195968
-0.930987,9,7.234031
-0.931421,9,7.27311
-0.931557,9,7.306049
-0.931491,9,7.34207
-0.965341,9,7.379411
-0.926891,9,7.412837
-0.928218,9,7.446112
-0.929056,9,7.477699
-0.930808,9,7.507389
-0.95107,9,7.541139
-0.93014,9,7.572583
-0.962605,9,7.60489
-0.924846,9,7.64027
-0.92969,9,7.67712
-0.931058,9,7.707778
-0.93064,9,7.742274
-0.970463,9,7.775518
-0.923104,9,7.80599
-0.926799,9,7.841758
-0.93089,9,7.881951
-0.933473,9,7.923868
-0.935491,9,7.961521
-0.933686,9,8.000589
-0.934513,9,8.039514
-0.935087,9,8.075783
-0.933933,9,8.113897
-0.936241,9,8.15146
-0.931745,9,8.187334
-0.967929,9,8.223046
-0.926895,9,8.253672
-0.925456,9,8.290998
-0.928655,9,8.324069
-0.930289,9,8.3538
-0.92956,9,8.386353
-0.932248,9,8.420763
-0.933002,9,8.452686
-0.932847,9,8.484483
-0.9335,9,8.517468
-0.933119,9,8.549216
-0.932171,9,8.580188
-0.932487,9,8.615867
-0.932431,9,8.648742
-0.932338,9,8.684262
-0.932834,9,8.720517
-0.932196,9,8.985519
-0.931264,9,9.021762
-0.931055,9,9.057969
-0.973373,9,9.093681
-0.923478,9,9.129399
-0.926698,9,9.200839
-0.929189,9,9.234323
-0.932843,9,9.26518
-0.936441,9,9.296566
-0.937627,9,9.333307
-0.93811,9,9.370075
-0.93414,9,9.408903
-0.933794,9,9.445854
-0.931171,9,9.481592
-0.931742,9,9.517007
-0.929282,9,9.552884
-0.929927,9,9.587876
-0.930125,9,9.626161
-0.931431,9,9.65919
-0.933435,9,9.691032
-0.933343,9,9.723362
-0.932067,9,9.755222
-0.932485,9,9.786557
-0.932324,9,9.81837
-0.932757,9,9.849494
-0.932772,9,9.880694
-0.932346,9,9.91129
-0.926575,9,9.944638
-0.93008,9,9.977549
-0.931702,9,10.009332
-0.9317,9,10.041362
-0.933577,9,10.072477
-0.932034,9,10.10487
-0.93307,9,10.139517
-0.931984,9,10.174267
-0.934067,9,10.208808
-0.933873,9,10.243717
-0.933449,9,10.28111
